issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12866411	MB	Tel-Aviv	1957-07-12	25	28	12866092	Seite 2	1	048258784
12842063	MB	Tel-Aviv	1968-02-23	36	8	12842065	Seite 2	1	048258784
12867006	MB	Tel-Aviv	1959-03-20	27	12	12867008	Seite 2	1	048258784
12845526	MB	Tel-Aviv	1975-01-10	43	2	12845532	Seite 6	1	048258784
12938046	MB	Tel-Aviv	1991-10	59	72	12938162	Seite 9	1	048258784
12840370	MB	Tel-Aviv	1965-08-13	33	33	12840372	Seite 2	1	048258784
12840107	MB	Tel-Aviv	1965-03-26	33	13	12840109	Seite 2	1	048258784
12887558	MB	Tel-Aviv	1971-02-19	39	8	12887665	Seite 2	1	048258784
12840539	MB	Tel-Aviv	1965-11-12	33	46	12840541	Seite 2	1	048258784
12893111	MB	Tel-Aviv	1973-07-13	41	27	12893173	[Seite]	1	048258784
13194123	MB	Tel-Aviv	1944-09-01	8	35	13194136	Seite 8	1	048258784
12769099	MB	Tel-Aviv	1951-09-14	15	37	12760835	Seite 4	1	048258784
12762818	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-01-23	6	4	12741375	Seite 5	1	048258792
12765422	MB	Tel-Aviv	1950-08-25	14	34	12760269	Seite 4	1	048258784
12769136	MB	Tel-Aviv	1956-04-13	24	15	12766550	Seite 2	1	048258784
12885947	MB	Tel-Aviv	1967-12-29	35	51	12885958	Seite 2	1	048258784
12865348	MB	Tel-Aviv	1955-06-24	23	25	12865592	Seite 2	1	MB_1955_20221022_B_1955_25
12842129	MB	Tel-Aviv	1968-04-05	36	14	12842131	Seite 2	1	048258784
12765423	MB	Tel-Aviv	1950-09-01	14	35	12760278	Seite 4	1	048258784
12841774	MB	Tel-Aviv	1966-08-26	34	34	12841776	Seite 2	1	048258784
12727514	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1939		8	12724872;12724873	Seite 15;[Seite]	2	048258784
12724059	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1937-04			12723176	Seite 12	1	048258784
12775477	MB	Tel-Aviv	1958-06-20	26	25	12775490	Seite 2	1	048258784
12860859	MB	Tel-Aviv	1954-09-03	22	36	12860861;12860865	Seite 2;Seite 6	2	048258784
12836554	MB	Tel-Aviv	1964-01-17	32	3	12836556	Seite 2	1	048258784
12762973	MB	Tel-Aviv	1949-08-19	13	33	12758444	Seite 3	1	048258784
12842302	MB	Tel-Aviv	1968-07-26	36	30	12842305	Seite 2	1	048258784
12769101	MB	Tel-Aviv	1951-09-28	15	39/40	12760856	Seite 5	1	048258784
12762983	MB	Tel-Aviv	1949-11-04	13	44	12758557;12758564	Seite 2;Seite 9	2	048258784
12724040	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1937-01			12723035	Seite 17	1	048258784
12765407	MB	Tel-Aviv	1950-06-16	14	24	12760155	Seite 2	1	048258784
12765399	MB	Tel-Aviv	1950-05-05	14	18	12760085	Seite 4	1	048258784
12779882	MB	Tel-Aviv	1961-06-02	29	22	12779889	Seite 2	1	048258784
12779883	MB	Tel-Aviv	1961-06-09	29	23	12779917	Seite 10	1	048258784
12710835	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1936-01		2	12710852;12710860	Seite 15;Seite 23	2	048258784
12840486	MB	Tel-Aviv	1965-10-15	33	42	12840488	Seite 2	1	048258784
12927301	MB	Tel-Aviv	1981-05-29	49	20	12927367	Seite 3	1	048258784
12957167	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1934-05			12957221	Seite 6	1	048258784
12927304	MB	Tel-Aviv	1981-06-26	49	25	12927406	Seite 7	1	048258784
12845962	MB	Tel-Aviv	1975-12-19	43	49	12845964	Seite 2	1	048258784
12840357	MB	Tel-Aviv	1965-08-06	33	32	12840359	Seite 2	1	048258784
12765380	MB	Tel-Aviv	1950-02-10	14	6	12759954	Seite 10	1	048258784
12755940	MB	Tel-Aviv	1947-02-21	11	8	12745277;12745279	Seite 8;Seite 10	2	048258784
12887568	MB	Tel-Aviv	1971-05-07	39		12887821	Seite 8	1	048258784
12840435	MB	Tel-Aviv	1965-09-17	33	38	12840437;12840445	Seite 2;Seite 10	2	048258784
12755986	MB	Tel-Aviv	1947-09-22	11	39	12745629	Seite 8	1	048258784
12687967	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1935-06			13139098	Seite 3	1	048258784
12845467	MB	Tel-Aviv	1969-11-28	37	48	12845469	Seite 2	1	048258784
12927193	MB	Tel-Aviv	1981-03-27	49	12	12927288	Seite 3	1	048258784
12937481	MB	Tel-Aviv	1987-08	55	27	12937555	Seite 2	1	048258784
12885969	MB	Tel-Aviv	1970-01-16	38	3	12886007	Seite 2	1	048258784
12902726	MB	Tel-Aviv	1980-02-08	48	6	12902786	Seite 4	1	048258784
12742388	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-05-03	4	18	12740546	[Seite]	1	048258792
12899873	MB	Tel-Aviv	1978-02-17	46	7	12899934	Seite 2	1	048258784
12935571	MB	Tel-Aviv	1984-12-28	52	49	12935576	Seite 5	1	048258784
12744448	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-12-20	4	50	12740862	Seite 6	1	048258792
12885977	MB	Tel-Aviv	1970-03-13	38	11	12886074	Seite 2	1	048258784
12893527	MB	Tel-Aviv	1976-07-02	44	26	12893594	Seite 3	1	048258784
12930503	MB	Tel-Aviv	1983-01-14	51	2	12930541	Seite 3	1	048258784
12931062	MB	Tel-Aviv	1984-03-02	52	9	12931065	Seite 3	1	048258784
12928648	MB	Tel-Aviv	1982-02-19	50	8	12928653	Seite 5	1	048258784
12845438	MB	Tel-Aviv	1969-11-07	37	45	12845445	Seite 7	1	048258784
12930690	MB	Tel-Aviv	1983-07-01	51	25	12930776	[Seite]	1	048258784
12957165	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1934-01			12957183	Seite 3	1	048258784
12893768	MB	Tel-Aviv	1976-12-10	44	46	12893783	Seite 6	1	048258784
12893631	MB	Tel-Aviv	1976-12-03	44	45	12893777	Seite 8	1	048258784
12773217	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-10-02	6	40	12741706	Seite 7	1	048258792
12849469	MB	Tel-Aviv	1952-06-13	20	23	12849473	Seite 4	1	048258784
12773257	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-06-25	7	26	12751007	Seite 7	1	048258792
12843311	MB	Tel-Aviv	1969-05-22	37	21	12843313	Seite 2	1	048258784
12849248	MB	Tel-Aviv	1952-02-08	16	6	12849284	Seite 2	1	048258784
12885975	MB	Tel-Aviv	1970-02-27	38	9	12886058	Seite 2	1	048258784
12885981	MB	Tel-Aviv	1970-04-10	38	15	12886114	Seite 2	1	048258784
12773242	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-03-19	7	12	12750881	Seite 7	1	048258792
12766395	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-05-21	6	21	12741524	Seite 4	1	048258792
12927184	MB	Tel-Aviv	1981-01-23	49	3	12927220	Seite 7	1	048258784
12849460	MB	Tel-Aviv	1952-06-06	20	22	12849468	Seite 8	1	048258784
12957174	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1934-11			12957374	Seite 9	1	048258784
12744463	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-02-28	5	9	12740952	Seite 4	1	048258792
12891735	MB	Tel-Aviv	1972-01-14	40	2	12891739	Seite 4	1	048258784
12769059	MB	Tel-Aviv	1951-01-05	15	1	12760449	Seite 4	1	048258784
12885978	MB	Tel-Aviv	1970-03-20	38	12	12886092	Seite 8	1	048258784
12885979	MB	Tel-Aviv	1970-03-27	38	13	12886094	Seite 2	1	048258784
12711301	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1936-12		1	12711311	Seite 8	1	048258784
13066326	Bericht an den ... Zionistenkongress und an den Council der Jewish Agency for Palestine in ...	Jerusalem	1935			7063440;7063493	Seite 28;Seite 84	2	448724782
12845748	MB	Tel-Aviv	1975-06-27	43	26	12845755	Seite 7	1	048258784
12765421	MB	Tel-Aviv	1950-08-18	14	33	12760260	Seite 4	1	048258784
12859291	MB	Tel-Aviv	1954-01-15	22	3	12859294	Seite 3	1	048258784
12866436	MB	Tel-Aviv	1957-12-13	25	50	12866302	Seite 2	1	048258784
12762821	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-02-06	6	6	12741391	Seite 3	1	048258792
12854109	MB	Tel-Aviv	1953-12-25	21	52	12854131	Seite 5	1	048258784
12762808	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-11-14	5	46	12741288	[Seite]	1	048258792
12892109	MB	Tel-Aviv	1972-11-03	40	44	12892117	Seite 8	1	048258784
12853666	MB	Tel-Aviv	1953-03-20	21	12	12853770	Seite 4	1	048258784
12687909	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1935-05			12687921	Seite 10	1	048258784
12893377	MB	Tel-Aviv	1976-02-27	44	9	12893416	Seite 2	1	048258784
12765390	MB	Tel-Aviv	1950-03-31	14	13/14	12760042	Seite 13	1	048258784
12930699	MB	Tel-Aviv	1983-09-07	51	34/35	12930859	Seite 12	1	048258784
12853927	MB	Tel-Aviv	1953-09-18	21	38	12854001	Seite 7	1	048258784
12769102	MB	Tel-Aviv	1951-10-09	15	41	12760871	Seite 7	1	048258784
12775524	MB	Tel-Aviv	1958-08-01	26	31	12775561	Seite 2	1	048258784
12769170	MB	Tel-Aviv	1956-12-14	24	50	12766884	Seite 2	1	048258784
12885986	MB	Tel-Aviv	1970-05-22	38	21	12886170	Seite 2	1	048258784
12866405	MB	Tel-Aviv	1957-05-24	25	21	12866018	Seite 2	1	048258784
12853869	MB	Tel-Aviv	1953-06-19	21	25	12853892	Seite 4	1	048258784
12867191	MB	Tel-Aviv	1959-07-31	27	31	12867198	Seite 6	1	048258784
12779525	MB	Tel-Aviv	1958-10-31	26	44	12779569	Seite 4	1	048258784
12865345	MB	Tel-Aviv	1955-06-03	23	22	12865574	Seite 8	1	MB_1955_20221022_B_1955_22
12957176	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1934-12			12957419	Seite 8	1	048258784
12853657	MB	Tel-Aviv	1953-01-16	21	3	12853692	Seite 2	1	048258784
12866414	MB	Tel-Aviv	1957-07-19	25	29	12866101	Seite 2	1	048258784
12853922	MB	Tel-Aviv	1953-08-07	21	32	12853940	Seite 2	1	048258784
12859446	MB	Tel-Aviv	1954-05-07	22	19	12859452	Seite 6	1	048258784
12854064	MB	Tel-Aviv	1953-11-13	21	46	12854069	Seite 2	1	048258784
12854108	MB	Tel-Aviv	1953-12-18	21	51	12854119	Seite 2	1	048258784
12853656	MB	Tel-Aviv	1953-01-09	21	2	12853684	Seite 2	1	048258784
12841541	MB	Tel-Aviv	1966-04-15	34	15	12841532	Seite 2	1	048258784
12769094	MB	Tel-Aviv	1951-08-17	15	33	12760795	Seite 4	1	048258784
12769139	MB	Tel-Aviv	1956-05-04	24	18	12766577	Seite 2	1	048258784
12769158	MB	Tel-Aviv	1956-09-14	24	37	12766767	Seite 2	1	048258784
12775480	MB	Tel-Aviv	1958-07-11	26	28	12775514	Seite 2	1	048258784
12957175	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1934-11			12957391	Seite 6	1	048258784
12841893	MB	Tel-Aviv	1966-11-11	34	45	12841895	Seite 2	1	048258784
12841763	MB	Tel-Aviv	1966-08-19	34	33	12841765	Seite 2	1	048258784
12866905	MB	Tel-Aviv	1959-01-02	27	1	12866907	Seite 2	1	048258784
12865340	MB	Tel-Aviv	1955-04-29	23	17	12865524	Seite 2	1	MB_1955_20221022_B_1955_17
12762967	MB	Tel-Aviv	1949-07-08	13	27	12758383	Seite 4	1	048258784
12865368	MB	Tel-Aviv	1955-11-25	23	47	12865770	Seite 6	1	MB_1955_20221022_B_1955_47
12769076	MB	Tel-Aviv	1951-05-04	15	18	12760630	Seite 2	1	048258784
12762797	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-09-19	5	38/39	12741224	Seite 4	1	048258792
12866419	MB	Tel-Aviv	1957-08-23	25	34	12866155	Seite 7	1	048258784
12885503	MB	Tel-Aviv	1967-03-10	35	10	12885505	Seite 2	1	048258784
12865335	MB	Tel-Aviv	1955-03-11	23	10	12865486	Seite 4	1	MB_1955_20221022_B_1955_10
12866923	MB	Tel-Aviv	1959-01-16	27	3	12866925	Seite 2	1	048258784
12710868	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1936-02		1	12710895	[Seite]	1	048258784
12749783	MB	Tel-Aviv	1943-12-24	7	52	12744679	Seite 2	1	048258784
12755935	MB	Tel-Aviv	1947-01-17	11	3	12745222	Seite 6	1	048258784
12853868	MB	Tel-Aviv	1953-06-12	21	24	12853884	Seite 4	1	048258784
12867026	MB	Tel-Aviv	1959-04-03	27	14	12867028	Seite 2	1	048258784
12841821	MB	Tel-Aviv	1966-09-23	34	38	12841823	Seite 2	1	048258784
12762975	MB	Tel-Aviv	1949-09-02	13	35	12758464	Seite 3	1	048258784
12762899	MB	Tel-Aviv	1948-12-17	12	50	12758071	Seite 4	1	048258784
12885603	MB	Tel-Aviv	1967-05-12	35	19	12885605	Seite 2	1	048258784
12762943	MB	Tel-Aviv	1949-01-14	13	2	12758113	Seite 2	1	048258784
12765400	MB	Tel-Aviv	1950-05-12	14	19	12760094	Seite 2	1	048258784
12842357	MB	Tel-Aviv	1968-08-30	36	35	12842359	Seite 2	1	048258784
12842118	MB	Tel-Aviv	1968-03-29	36	13	12842120	Seite 2	1	048258784
12842881	MB	Tel-Aviv	1969-03-07	37	10	12842883	Seite 2	1	048258784
12780672	MB	Tel-Aviv	1963-03-29	31	13	12780877	Seite 11	1	048258784
12849245	MB	Tel-Aviv	1952-01-18	16	3	12849265	Seite 9	1	048258784
12688682	MB	Tel-Aviv	1946-10-16	10	42	12688691	Seite 9	1	048258784
12842280	MB	Tel-Aviv	1968-07-12	36	28	12842290	Seite 10	1	048258784
12842052	MB	Tel-Aviv	1968-02-16	36	7	12842055	Seite 3	1	048258784
12762942	MB	Tel-Aviv	1949-01-07	13	1	12758108	Seite 8	1	048258784
12765403	MB	Tel-Aviv	1950-05-26	14	21	12760122	Seite 2	1	048258784
12842030	MB	Tel-Aviv	1968-02-02	36	5	12842032	Seite 2	1	048258784
12839940	MB	Tel-Aviv	1965-01-08	33	2	12839942	Seite 2	1	048258784
12762987	MB	Tel-Aviv	1949-12-02	13	48	12758601	Seite 2	1	048258784
12884792	MB	Tel-Aviv	1960-06-24	28	26	12884794	Seite 2	1	048258784
12749864	MB	Tel-Aviv	1944-12-15	8	50	12745177	Seite 8	1	048258784
12762961	MB	Tel-Aviv	1949-05-27	13	21	12758313	Seite 2	1	048258784
12885858	MB	Tel-Aviv	1967-11-03	35	43	12885883	Seite 9	1	048258784
12840292	MB	Tel-Aviv	1965-07-02	33	27	12840294	Seite 2	1	048258784
12837272	MB	Tel-Aviv	1964-10-23	32	43	12837274	Seite 2	1	048258784
12859360	MB	Tel-Aviv	1954-03-05	22	10	12859362	Seite 2	1	048258784
12769083	MB	Tel-Aviv	1951-06-08	15	23	12760697	Seite 14	1	048258784
12837104	MB	Tel-Aviv	1964-08-14	32	33	12837107	Seite 2	1	048258784
12765375	MB	Tel-Aviv	1950-01-13	14	2	12759906	Seite 6	1	048258784
12769070	MB	Tel-Aviv	1951-03-23	15	12	12760564	Seite 2	1	048258784
12836931	MB	Tel-Aviv	1964-07-31	32	31	12836933	Seite 2	1	048258784
12837285	MB	Tel-Aviv	1964-10-30	32	44	12837292	Seite 7	1	048258784
12840344	MB	Tel-Aviv	1965-07-30	33	31	12840346	Seite 2	1	048258784
12853674	MB	Tel-Aviv	1953-05-29	21	22	12853858	Seite 2	1	048258784
12840622	MB	Tel-Aviv	1965-12-17	33	51	12840624	Seite 2	1	048258784
12836660	MB	Tel-Aviv	1964-03-13	32	11	12836662	Seite 2	1	048258784
12840305	MB	Tel-Aviv	1965-07-09	33	28	12840307	Seite 2	1	048258784
12840680	MB	Tel-Aviv	1966-01-14	34	2	12840688	Seite 8	1	048258784
12840762	MB	Tel-Aviv	1966-02-25	34	8	12840764	Seite 2	1	048258784
12755971	MB	Tel-Aviv	1947-06-13	11	24	12745465	Seite 10	1	048258784
7411686	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1988		52	7411693	Seite 7	1	363669892
12755936	MB	Tel-Aviv	1947-01-24	11	4	12745232	Seite 7	1	048258784
12762854	MB	Tel-Aviv	1948-01-30	12	5	12757621	Seite 8	1	048258784
12859473	MB	Tel-Aviv	1954-05-28	22	22	12859475	Seite 2	1	048258784
12840159	MB	Tel-Aviv	1965-04-30	33	18	12840180	Seite 9	1	048258784
12762980	MB	Tel-Aviv	1949-10-12	13	40-41	12758524	Seite 4	1	048258784
12765392	MB	Tel-Aviv	1950-04-14	14	15	12760050	Seite 4	1	048258784
12742438	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1940-11-15	4	45	12740817	Seite 14	1	048258792
12779834	MB	Tel-Aviv	1961-05-12	29	19	12779848	Seite 9	1	048258784
12762956	MB	Tel-Aviv	1949-04-12	13	15-16	12758263	Seite 11	1	048258784
12866425	MB	Tel-Aviv	1957-10-14	25	41/42	12866226	Seite 2	1	048258784
12712220	Mitteilungsblatt der Hitachduth Olej Germania	Tel-Aviv	1936-02		2	12710928	[Seite]	1	048258784
12885813	MB	Tel-Aviv	1967-10-04	35	38/39	12885828	Seite 15	1	048258784
7489384	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1990		54	7411737	Seite 13	1	363669892
12860997	MB	Tel-Aviv	1954-12-20	22	51-52	12861008	Seite 11	1	048258784
12779837	MB	Tel-Aviv	1961-05-19	29	20	12779858	Seite 6	1	048258784
12859416	MB	Tel-Aviv	1954-04-16	22	16/17	12859431	Seite 14	1	048258784
12775530	MB	Tel-Aviv	1958-09-12	26	37/38	12775638	Seite 17	1	048258784
12866406	MB	Tel-Aviv	1957-06-02	25	22/23	12866046	Seite 24	1	048258784
