n	id	date	publication	title	snippet
55	pls19371215-01.2.21	15 December 1937	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... RO \ D ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Tuesday . — The victims of yesterday s ...</div>"
56	pls19360427-01.2.7	27 April 1936	pls	ARAB WORKERS BACK 0 NTHEJ 0 B	"<div class=""txtsearchsnippet"">( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Sunday . — Many Arab labourers were seen ...</div>"
57	pls19400714-01.2.16	14 July 1940	pls	_MACCART VILLAGE FIVE YEARS OLD TREES PLANTED AFTER CEREMONY	"<div class=""txtsearchsnippet"">_MACCART VILLAGE FIVE YEARS <b class=""highlightcolor"">OLD</b> TREES PLANTED AFTER CEREMONY</div>"
58	pls19360531-01.2.7	31 May 1936	pls	Rnnninrj Fights With Arab Bands	"<div class=""txtsearchsnippet"">Bomb-Thrower Dies of Injuries in <b class=""highlightcolor"">Haifa</b></div>"
59	pls19400103-01.2.9	3 January 1940	pls	DYING PRISONER'S MOTHER AND SON STATEMENT ON TRIAL LIFE SENTENCE FOR CHARGED WITH ATTEMPT TO OLD CITY SHOOTING MURDER BOrS FATHER	"<div class=""txtsearchsnippet"">... ON TRIAL LIFE SENTENCE FOR CHARGED WITH ATTEMPT TO <b class=""highlightcolor"">OLD</b> CITY SHOOTING MURDER BOrS FATHER</div>"
60	pls19390420-01.2.11	20 April 1939	pls	Cantain of S . S . Assimi on Trial Before Haifa Cov . rt .	"<div class=""txtsearchsnippet"">... of S . S . Assimi on Trial Before <b class=""highlightcolor"">Haifa</b> Cov . rt .</div>"
61	pls19380710-01.2.22	10 July 1938	pls	2 JEWS ATTACKED HAIFA SETTLING DOWN RY ARAR M 0 R * ( Continued from 0 water hydrants available	"<div class=""txtsearchsnippet"">2 JEWS ATTACKED <b class=""highlightcolor"">HAIFA</b> SETTLING DOWN RY ARAR M 0 R * ( ...</div>"
62	pls19361009-01.2.69	9 October 1936	pls	Father and Son Shot Murder Attempt on Near Herod ' s Gate A . D . S . P . Ha ! im Basta	"<div class=""txtsearchsnippet"">... seriously wounded near Heni s Gate , in the <b class=""highlightcolor"">Old</b> City of Jerusalem , while they were walking alonone ...</div>"
63	pls19421011-01.2.33	11 October 1942	pls	Accused for Trial Sn Forgery Case	"<div class=""txtsearchsnippet"">... s for them _anl had had • lie Hadassah <b class=""highlightcolor"">Hospital</b> in Je- , _existing _pe-rnr , ius amended , ...</div>"
64	pls19390116-01.2.13	16 January 1939	pls	SHOPS CLOSE !) DURING TIBERIAS FUNERAL COMMUNITY'S S U 8 _MISRIONS	"<div class=""txtsearchsnippet"">... Friday afternoon . The funeral left from the Shweitzer <b class=""highlightcolor"">Hospital</b> and was attended by a large crowd who followed ...</div>"
65	pls19360614-01.2.19	14 June 1936	pls	A . S . P , Sigrist Wounded Near Old City	"<div class=""txtsearchsnippet"">A . S . P , Sigrist Wounded Near <b class=""highlightcolor"">Old</b> City</div>"
66	pls19380102-01.2.19	2 January 1938	pls	TERROR'S LATEST JEWISH VICTIM FUNERAL OF PUBLIC WORKS ENGINEER	"<div class=""txtsearchsnippet"">The funeral of Yechiel Ephroni , the thirty-three years <b class=""highlightcolor"">old</b> Public Works Department Engineer , who died from a ...</div>"
67	pls19420705-01.2.33	5 July 1942	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... with the Department of the Collector of _Customs in <b class=""highlightcolor"">Haifa</b> should • enclose copies of previous correspondence in order ...</div>"
68	pls19381026-01.2.14	26 October 1938	pls	BRKANn K LLFD	"<div class=""txtsearchsnippet"">... road was damaged by sabotage during Monday night . <b class=""highlightcolor"">HAIFA</b> Three hundred trees were orange damaged in a grove ...</div>"
69	pls19380615-01.2.26	15 June 1938	pls	' SOCIALAND . PERSONAL -	"<div class=""txtsearchsnippet"">... and Lad . y Tegart left yesterday afternoon front <b class=""highlightcolor"">Haifa</b> on board the s . s . Polonia on ...</div>"
70	pls19380323-01.2.8	23 March 1938	pls	lW BOMBS IN HAIFA STREETS THREE MEN INJURED	"<div class=""txtsearchsnippet"">lW BOMBS IN <b class=""highlightcolor"">HAIFA</b> STREETS THREE MEN INJURED</div>"
71	pls19380627-01.2.8	27 June 1938	pls	"JLii ™ JL VM _JL _. / . ! :. _^ J' "" _\_ > h ' U J \ . . H ! . ' 11 A \ "" _JT ir' . -VJk _ s . -J 1 ri ' _JLisjli _I \ M '' MMUl \ M I . AA ¦"	"<div class=""txtsearchsnippet"">... _^ tf 9 ? - Tr _VSWEAKAftLE CRIME AT <b class=""highlightcolor"">_GOVERNMENT</b> _INSTITVTION</div>"
72	pls19360817-01.2.40	17 August 1936	pls	Arabs Kill Catile	"<div class=""txtsearchsnippet"">Wounded Arab Constable Discharged from <b class=""highlightcolor"">Hospital</b></div>"
73	pls19420629-01.2.51	29 June 1942	pls	BODY DISINTERRED NEAR VILLAGE	"<div class=""txtsearchsnippet"">Thpi wanton / murder of a 10year <b class=""highlightcolor"">old</b> hoy of _McuhaUm village , in , ther Beisan ...</div>"
74	pls19400703-01.2.13	3 July 1940	pls	"ITALY woos CATnoucs , ! VMO "" , ^ M ATJOtf' 5 nriPOUTCr-r"	"<div class=""txtsearchsnippet"">... Some 432 furnished houses have been closed , while <b class=""highlightcolor"">Government</b> officials are expected to leave in the present week ...</div>"
75	pls19400827-01.2.37	27 August 1940	pls	¦ WINS HIT HARDER THAN TANKS •	"<div class=""txtsearchsnippet"">... 24 issue is of Highland pipers playing at the <b class=""highlightcolor"">Government</b> House fete in Jerusalem nearly a fortnight ago , ...</div>"
76	pls19371025-01.2.9	25 October 1937	pls	ALL CLASSES PAY LAST _TRHIH	"<div class=""txtsearchsnippet"">JEW _BOUNDED IN <b class=""highlightcolor"">HAIFA</b> QUARTER</div>"
77	pls19370418-01.2.30	18 April 1937	pls	Furthering Science on Mount Scopus TBE NEW MEDICAL CENTRE	"<div class=""txtsearchsnippet"">... to converting Hadassah s central institution , the Rothschild <b class=""highlightcolor"">Hospital</b> of Jerusalem , into a University <b class=""highlightcolor"">Hospital</b> combined with ...</div>"
78	pls19370120-01.2.45	20 January 1937	pls	Aihlit Villager Shot _Changes Rumoured Dead by Marauders In Ihe Civil Service	"<div class=""txtsearchsnippet"">ARSON TN TIREH ( From Our own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Tuesday . — Daoud ibn Ahmed Hannoun , ...</div>"
79	pls19360619-01.2.33	19 June 1936	pls	Social and Personal	"<div class=""txtsearchsnippet"">• _ueinofition . of <b class=""highlightcolor"">Old</b> Jaffa Under Wav</div>"
80	pls19400804-01.2.21	4 August 1940	pls	FIGHTER AIRCRAFT FUND	"<div class=""txtsearchsnippet"">... Mr and Mrs J . Mou &lt; chli , <b class=""highlightcolor"">Haifa</b> . LP . 75 . - Palestine Building Syndicate ...</div>"
81	pls19390617-01.2.16	17 June 1939	pls	Tel Aviv Back To Normal CAFES CROWDED AS THREE DAY CURFEW ENDS	"<div class=""txtsearchsnippet"">IEWISH SUPER WOUNDED IN <b class=""highlightcolor"">HAIFA</b> ARAB FIRES THREE SHOTS</div>"
82	pls19390611-01.2.16	11 June 1939	pls	DEATH SENTENCE FOR DAYLIGHT SHOOTING	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Saturday . — The shooting in broad daylight ...</div>"
83	pls19420217-01.2.39	17 February 1942	pls	P . E . G ., NESHER AND POTASH AS NUCLEUS	"<div class=""txtsearchsnippet"">... review of the j progress A PARADE AT THE <b class=""highlightcolor"">HAIFA</b> j of this country s industry in - ^ ...</div>"
84	pls19381020-01.2.10	20 October 1938	pls	NINE BRIGAND CASUALTIES	"<div class=""txtsearchsnippet"">... , a delivery van driven by an Arab left <b class=""highlightcolor"">Haifa</b> to to Acre . It has not been seen ...</div>"
85	pls19361004-01.2.65	4 October 1936	pls	Tel Aviv _We _' comes Social and Personal	"<div class=""txtsearchsnippet"">... _Waitson , was admitted to the British section of <b class=""highlightcolor"">Government</b> <b class=""highlightcolor"">Hospital</b> from a fractured thigh . It apipears that ...</div>"
86	pls19420331-01.2.31	31 March 1942	pls	( _£ l	"<div class=""txtsearchsnippet"">... k . lograms of flour was discovered by the <b class=""highlightcolor"">Haifa</b> Police in a private house last week . The ...</div>"
87	pls19370216-01.2.18	16 February 1937	pls	_ShnH ai Residence 0 ! Major Faraday	"<div class=""txtsearchsnippet"">... f * Lmv and Qr * $ f _** <b class=""highlightcolor"">HAIFA</b> DET FGATTONS VISIT TO DISTRICT _COMMISSIONED (( From From ...</div>"
88	pls19370228-01.2.37	28 February 1937	pls	Security in Safad	"<div class=""txtsearchsnippet"">... of the Moslem Association of Tireh village , near <b class=""highlightcolor"">Haifa</b> , and Abdul Qader -el Haj Mansour , mukhtar ...</div>"
89	pls19411008-01.2.38	8 October 1941	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... Law to the Law Keep When the rabbis cf <b class=""highlightcolor"">old</b> prescribed that the covering of the booth built for ...</div>"
90	pls19380301-01.2.29	1 March 1938	pls	SOCIAL AND PERSONAL -	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">GOVERNMENT</b> HOUSE</div>"
91	pls19380407-01.2.31	7 April 1938	pls	_^ QCTArAND _EERSGHAl	"<div class=""txtsearchsnippet"">... the Armenian Patriarch of Jerusalem , left the French <b class=""highlightcolor"">Hospital</b> in Jerusalem yesterday . where he had been convalesc- ...</div>"
92	pls19390417-01.2.1	17 April 1939	pls	TERRORISTS MURDER THREE JEWSWOUND 4 ; Renewed Daylight Outrages In and Around Haifa	"<div class=""txtsearchsnippet"">... JEWSWOUND 4 ; Renewed Daylight Outrages In and Around <b class=""highlightcolor"">Haifa</b></div>"
93	pls19380816-01.2.11	16 August 1938	pls	JEWS ASSAULTED ON JAFFA _BORDER SET UPON PY ARAB MOP	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> ALLEYS CLOSER</div>"
94	pls19410119-01.2.34	19 January 1941	pls	USTRTCT OFFICERS TOUR NORTH SSTERN GALILEE SETTLE MEXTS VISITED	"<div class=""txtsearchsnippet"">... wish National Fund . _OUNDATION Fl ND CELEBRATION IN <b class=""highlightcolor"">HAIFA</b> Past and present activities of the wish National Fund ...</div>"
95	pls19360823-01.2.93	23 August 1936	pls	Events	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> 7 . 9 . 30 Armon . A Midsummer ...</div>"
96	pls19381002-01.2.2	2 October 1938	pls	TWELVE ARABS KILLED	"<div class=""txtsearchsnippet"">In an engagement _between an armed band and <b class=""highlightcolor"">Government</b> forces near Shefa Amr yesterday afternoon , 12 Arabs ...</div>"
97	pls19361216-01.2.40	16 December 1936	pls	Social and Personal	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">GOVERNMENT</b> HOUSE Tuesday , December 15 . Mr . E ...</div>"
98	pls19361025-01.2.79	25 October 1936	pls	A Sportsman ' s _Scrapbook	"<div class=""txtsearchsnippet"">... follow . In the case of Dai Reesthe 23 <b class=""highlightcolor"">old</b> Welsh , year _assii-t ant from Surbiton , who ...</div>"
99	pls19380713-01.2.6	13 July 1938	pls	IFir € 7 *& h { _Pmtfcmrftt of W _^ _Wiftitpm _^ _f * in Mmff * ,	"<div class=""txtsearchsnippet"">... m # _Jwoofnoons ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Tuesday . — <b class=""highlightcolor"">Haifa</b> to-1 the scene was ...</div>"
100	pls19381002-01.2.37	2 October 1938	pls	BIRTH	"<div class=""txtsearchsnippet"">... memorial gathering will be held at his in the <b class=""highlightcolor"">Old</b> grave Cemetery , Tel Aviv , at noon today ...</div>"
101	pls19380512-01.2.27	12 May 1938	pls	SOCIAL AND-PERSONAL ]|| i ! ll ! l ! l ! llilll !!! ll !! fl ! l ! il !!! ltl ! tl ! H	"<div class=""txtsearchsnippet"">Wedding in <b class=""highlightcolor"">Haifa</b> KEWIN . — ROBERTSHAW</div>"
102	pls19390328-01.2.2	28 March 1939	pls	NATIONALISTS OPEN FRESH OFFENSIVE BURGOS BREAKS OFF PEACE NEGOTIATIONS	"<div class=""txtsearchsnippet"">... in three daylight attacks yesterday morning and afternoon in <b class=""highlightcolor"">Haifa</b> , Tiberias and Jerusalem . Immediate ] K &gt; ...</div>"
103	pls19420219-01.2.37	19 February 1942	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... _between the Acre crossroads and the Shell Bridge in <b class=""highlightcolor"">Haifa</b> , Oudeh Ahmed ( 40 ) of Yitmah village ...</div>"
104	pls19420206-01.2.21	6 February 1942	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... Municipal Counciilorb and notable . -. . . . <b class=""highlightcolor"">GOVERNMENT</b> LOANS TOTALLING LP . 13 , 157 were distributed ...</div>"
105	pls19400821-01.2.17	21 August 1940	pls	FIGHTER AIRCRAFT FUND-25 TH LIST	"<div class=""txtsearchsnippet"">... . — OBritish Employees , Consolidated Refineries Ltd ., <b class=""highlightcolor"">Haifa</b> , second contribution . LP . 50— Maurice Benin ...</div>"
106	pls19370823-01.2.22	23 August 1937	pls	Reception for Flyers in Tel Aviv	"<div class=""txtsearchsnippet"">Foweral ef Miss LiPian Khyat At <b class=""highlightcolor"">Haifa</b> <b class=""highlightcolor"">HAIFA</b> , Sunday . — Impressive marked the funeral ...</div>"
107	pls19380711-01.2.6	11 July 1938	pls	ONE BEAD 24 INJUKEP BY BOMBS , / IM 0 WN AT TWO HAIFA BUSES	"<div class=""txtsearchsnippet"">... BY BOMBS , / IM 0 WN AT TWO <b class=""highlightcolor"">HAIFA</b> BUSES</div>"
