issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12893526	MB	Tel-Aviv	1976-06-25	44	25	12893591	Seite 8	1	048258784
12902742	MB	Tel-Aviv	1980-06-20	48	23	12902934	Seite 8	1	048258784
12845881	MB	Tel-Aviv	1975-10-17	43	40	12845885	Seite 4	1	048258784
12935562	MB	Tel-Aviv	1984-12-21	52	48	12935565	Seite 3	1	048258784
12926926	MB	Tel-Aviv	1979-05-31	47	21	12926930	Seite 4	1	048258784
12902951	MB	Tel-Aviv	1980-12-05	48	42	12903101	Seite 8	1	048258784
12885947	MB	Tel-Aviv	1967-12-29	35	51	12885958;12885964	Seite 2;Seite 8	2	048258784
12769128	MB	Tel-Aviv	1956-02-17	24	7	12766476	Seite 7	1	048258784
12853867	MB	Tel-Aviv	1953-06-05	21	23	12853876	Seite 4	1	048258784
12927582	MB	Tel-Aviv	1981-12-18	49	47	12927595	Seite 2	1	048258784
12927304	MB	Tel-Aviv	1981-06-26	49	25	12927405	Seite 6	1	048258784
12892895	MB	Tel-Aviv	1973-01-12	41	2	12892899	Seite 4	1	048258784
12749854	MB	Tel-Aviv	1944-10-13	8	41	12745091	Seite 5	1	048258784
12937479	MB	Tel-Aviv	1987-06	55	25	12937537	Seite 8	1	048258784
12893116	MB	Tel-Aviv	1973-09-07	41	34	12893225	Seite 5	1	048258784
12755976	MB	Tel-Aviv	1947-07-11	11	28	12745512	[Seite]	1	048258784
12930507	MB	Tel-Aviv	1983-02-11	51	6	12930579;12930580	Seite 2;Seite 3	2	048258784
12887560	MB	Tel-Aviv	1971-03-05	39	10	12887683	Seite 2	1	048258784
12902733	MB	Tel-Aviv	1980-04-11	48	14	12902860	Seite 6	1	048258784
12930689	MB	Tel-Aviv	1983-06-24	51	24	12930768	[Seite]	1	048258784
12762950	MB	Tel-Aviv	1949-03-04	13	9	12758192	Seite 4	1	048258784
12765375	MB	Tel-Aviv	1950-01-13	14	2	12759906	Seite 6	1	048258784
12765379	MB	Tel-Aviv	1950-02-03	14	5	12759941	Seite 8	1	048258784
12775418	MB	Tel-Aviv	1958-06-06	26	23	12775447	[Seite]	1	048258784
12900081	MB	Tel-Aviv	1978-07-28	46	29	12900134	Seite 10	1	048258784
12843311	MB	Tel-Aviv	1969-05-22	37	21	12843316	Seite 5	1	048258784
12933565	MB	Tel-Aviv	1984-11-02	52	42	12933571	Seite 6	1	048258784
12845863	MB	Tel-Aviv	1975-10-03	43	38	12845865	Seite 2	1	048258784
7491603	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1997		62	7411801;7411803	Seite 10;Seite 12	2	363669892
12930710	MB	Tel-Aviv	1983-12-16	51	46	12930968	Seite 8	1	048258784
12927440	MB	Tel-Aviv	1981-09-25	49	37/38	12927516	Seite 11	1	048258784
12779649	MB	Tel-Aviv	1961-02-17	29	7	12779718;12779720	Seite 4;Seite 6	2	048258784
7491877	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2004		76	7412100	Seite 6	1	363669892
12891931	MB	Tel-Aviv	1972-06-16	40	23	12891933	Seite 2	1	048258784
12765414	MB	Tel-Aviv	1950-07-14	14	28	12760205	Seite 4	1	048258784
12930502	MB	Tel-Aviv	1983-01-07	51	1	12930529;12930531	Seite 2;Seite 4	2	048258784
12853533	MB	Tel-Aviv	1952-12-05	20	48	12853538	Seite 5	1	048258784
12884772	MB	Tel-Aviv	1962-06-29	30	26	12884774;12884780	Seite 2;Seite 8	2	048258784
12892230	MB	Tel-Aviv	1974-02-08	42	6	12892234	Seite 4	1	048258784
12893108	MB	Tel-Aviv	1973-06-22	41	24	12893150	Seite 2	1	048258784
12930706	MB	Tel-Aviv	1983-11-18	51	42	12930936	Seite 8	1	048258784
12885968	MB	Tel-Aviv	1970-01-09	38	2	12885999	Seite 2	1	048258784
12769142	MB	Tel-Aviv	1956-06-01	24	22	12766619	Seite 5	1	048258784
12853657	MB	Tel-Aviv	1953-01-16	21	3	12853694	Seite 4	1	048258784
12853511	MB	Tel-Aviv	1952-11-21	20	46	12853513	Seite 2	1	048258784
12663003	MB	Tel-Aviv	1945-04-27	9	17	12663011	Seite 8	1	048258784
12892100	MB	Tel-Aviv	1972-10-27	40	43	12892102	Seite 2	1	048258784
12845691	MB	Tel-Aviv	1975-05-09	43	19/20	12845705	Seite 14	1	048258784
12762991	MB	Tel-Aviv	1949-12-30	13	52	12758651	Seite 4	1	048258784
12842827	MB	Tel-Aviv	1969-02-14	37	7	12842834	Seite 7	1	048258784
12840789	MB	Tel-Aviv	1966-03-11	34	10	12840795	Seite 4	1	048258784
12769170	MB	Tel-Aviv	1956-12-14	24	50	12766886	Seite 4	1	048258784
12859416	MB	Tel-Aviv	1954-04-16	22	16/17	12859433	Seite 16	1	048258784
12886197	MB	Tel-Aviv	1970-06-12	38	24	12886207	Seite 5	1	048258784
12930510	MB	Tel-Aviv	1983-03-04	51	9	12930616	Seite 8	1	048258784
12937015	MB	Tel-Aviv	1985-01-11	53	2	12937038	Seite 5	1	048258784
12927186	MB	Tel-Aviv	1981-02-06	49	5	12927237	Seite 8	1	048258784
12892847	MB	Tel-Aviv	1974-12-27	42	51	12892877	Seite 2	1	048258784
12938315	MB	Tel-Aviv	1993	61	92	12938393;12938395	Seite 12;Seite 14	2	048258784
7411686	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1988		52	7411695	Seite 9	1	363669892
12866932	MB	Tel-Aviv	1959-01-23	27	4	12866937	Seite 5	1	048258784
12841741	MB	Tel-Aviv	1966-08-05	34	31	12841743	Seite 2	1	048258784
12865360	MB	Tel-Aviv	1955-09-16	23	37	12865704	Seite 16	1	MB_1955_20221022_B_1955_37
12946360	MB	Tel-Aviv	2003	71	183	12946461	Seite 12	1	048258784
12885174	MB	Tel-Aviv	1962-08-17	30	33	12885178	Seite 4	1	048258784
12938185	MB	Tel-Aviv	1992-01	60	75	12938199	Seite 6	1	048258784
12937478	MB	Tel-Aviv	1987	55	23/24	12937526	Seite 17	1	048258784
12930701	MB	Tel-Aviv	1983-10-14	51	37	12930894	Seite 3	1	048258784
12931026	MB	Tel-Aviv	1984-02-03	52	5	12931034	Seite 8	1	048258784
12930691	MB	Tel-Aviv	1983-07-08	51	26	12930790	Seite 7	1	048258784
12931062	MB	Tel-Aviv	1984-03-02	52	9	12931070	Seite 8	1	048258784
12893809	MB	Tel-Aviv	1977-01-07	45	1	12893863	Seite 2	1	048258784
12929821	MB	Tel-Aviv	1982-08-06	50	30	12929884	Seite 5	1	048258784
12929911	MB	Tel-Aviv	1982-11-26	50	41	12929984	Seite 2	1	048258784
12930690	MB	Tel-Aviv	1983-07-01	51	25	12930782	Seite 7	1	048258784
12845494	MB	Tel-Aviv	1969-12-19	37	51	12845496	Seite 2	1	048258784
12893631	MB	Tel-Aviv	1976-12-03	44	45	12893777	Seite 8	1	048258784
12769140	MB	Tel-Aviv	1956-05-14	24	19/20	12766593	Seite 9	1	048258784
12780919	MB	Tel-Aviv	1963-07-05	31	27	12786321	Seite 8	1	048258784
12866339	MB	Tel-Aviv	1957-01-04	25	1	12865824	Seite 7	1	048258784
12769131	MB	Tel-Aviv	1956-03-09	24	10	12766500;12766504	Seite 4;Seite 8	2	048258784
12900084	MB	Tel-Aviv	1978-08-25	46	32/33	12900148;12900153	Seite 4;Seite 9	2	048258784
12762854	MB	Tel-Aviv	1948-01-30	12	5	12757621	Seite 8	1	048258784
12885459	MB	Tel-Aviv	1967-02-10	35	6	12885461	Seite 2	1	048258784
12866359	MB	Tel-Aviv	1957-03-08	25	10	12865905	Seite 7	1	048258784
12891884	MB	Tel-Aviv	1972-05-12	40	18	12891892	Seite 8	1	048258784
12891857	MB	Tel-Aviv	1972-04-21	40	15	12891858	[Seite]	1	048258784
10407099	Jüdische Weltrundschau	Jerusalem	1939-12-22	1	28	10407070	Seite 5	1	126389322
12840011	MB	Tel-Aviv	1965-02-05	33	6	12840014;12840016	Seite 2;Seite 4	2	048258784
7492276	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1992		56	7412144;7412149	Seite 12;Seite 17	2	363669892
12902943	MB	Tel-Aviv	1980-08-22	48	32	12903018	Seite 3	1	048258784
12927653	MB	Tel-Aviv	1982-01-29	50	5	12927654	[Seite]	1	048258784
12845962	MB	Tel-Aviv	1975-12-19	43	49	12845966	Seite 4	1	048258784
12902729	MB	Tel-Aviv	1980-02-29	48	9	12902813	Seite 7	1	048258784
12927426	MB	Tel-Aviv	1981-07-24	49	29	12927448	Seite 7	1	048258784
12765377	MB	Tel-Aviv	1950-01-27	14	4	12759928	Seite 6	1	048258784
12842983	MB	Tel-Aviv	1969-04-18	37	16	12842986	Seite 2	1	048258784
12886567	MB	Tel-Aviv	1970-10-23	38	43	12886683	Seite 2	1	048258784
12853669	MB	Tel-Aviv	1953-04-17	21	16	12853815	Seite 7	1	048258784
12853921	MB	Tel-Aviv	1953-07-31	21	21	12853938	Seite 8	1	048258784
12884668	MB	Tel-Aviv	1962-04-27	30	17	12884671	Seite 2	1	048258784
12859389	MB	Tel-Aviv	1954-03-26	22	13	12859392	Seite 3	1	048258784
12779650	MB	Tel-Aviv	1961-02-24	29	8	12779727	Seite 2	1	048258784
12893523	MB	Tel-Aviv	1976-06-03	44	21/22	12893565	Seite 12	1	048258784
12927183	MB	Tel-Aviv	1981-01-16	49	2	12927205;12927212	Seite 3;Seite 7	2	048258784
12899879	MB	Tel-Aviv	1978-03-31	46	13	12899981;12899988	[Seite];Seite 8	2	048258784
12885977	MB	Tel-Aviv	1970-03-13	38	11	12886075;12886080	Seite 3;Seite 8	2	048258784
12840461	MB	Tel-Aviv	1965-10-08	33	41	12840475;12840477;12840479	Seite 2;Seite 4;Seite 6	3	048258784
12887580	MB	Tel-Aviv	1971-08-20	39	34/35	12887941;12887947	[Seite];Seite 7	2	048258784
12931098	MB	Tel-Aviv	1984-03-30	52	13	12931106	Seite 8	1	048258784
12893848	MB	Tel-Aviv	1977-08-19	45	33	12899720	Seite 6	1	048258784
12885970	MB	Tel-Aviv	1970-01-23	38	4	12886027	Seite 3	1	048258784
12887551	MB	Tel-Aviv	1971-01-01	39	1	12887586	Seite 6	1	048258784
12845544	MB	Tel-Aviv	1975-01-24	43	4	12845549	Seite 5	1	048258784
12902728	MB	Tel-Aviv	1980-02-22	48	8	12902806	Seite 8	1	048258784
12902738	MB	Tel-Aviv	1980-05-16	48	19	12902901	Seite 7	1	048258784
12840383	MB	Tel-Aviv	1965-08-20	33	34	12840385	Seite 2	1	048258784
12842324	MB	Tel-Aviv	1968-08-09	36	32	12842332	Seite 8	1	048258784
12937129	MB	Tel-Aviv	1985-03-29	53	11/12	12937151;12937160	Seite 15;Seite 23	2	048258784
12892969	MB	Tel-Aviv	1973-03-09	41	10	12892982	Seite 3	1	048258784
12865330	MB	Tel-Aviv	1955-02-04	23	5	12865440	Seite 2	1	MB_1955_20221022_B_1955_05
12892154	MB	Tel-Aviv	1972-12-15	40	50	12892160	Seite 6	1	048258784
12893327	MB	Tel-Aviv	1976-01-02	44	1	12893340	Seite 2	1	048258784
12931035	MB	Tel-Aviv	1984-02-10	52	6	12931039	Seite 4	1	048258784
12779737	MB	Tel-Aviv	1961-04-28	29	17	12779821	Seite 6	1	048258784
9255301	Erez Israel	[Jerusalem]	1923-06		Heft Nr. 6	3765740;3765748	Seite 144;[Seite]	2	471861758
12837062	MB	Tel-Aviv	1963-12-20	31	51	12837067	Seite 5	1	048258784
12780207	MB	Tel-Aviv	1961-11-24	29	47	12780313	Seite 7	1	048258784
12885369	MB	Tel-Aviv	1962-12-14	30	50	12885371	Seite 2	1	048258784
12867473	MB	Tel-Aviv	1960-02-12	28	7	12867475	Seite 2	1	048258784
12893260	MB	Tel-Aviv	1973-11-16	41	39	12893278	Seite 6	1	048258784
2424681	Jüdische Weltrundschau	Jerusalem	1939-08-18	1	23	2425077	Seite 7	1	issue-35444
12926834	MB	Tel-Aviv	1979-03-16	47	11	12926840	Seite 6	1	048258784
12930524	MB	Tel-Aviv	1983-04-29	51	16	12930676	Seite 3	1	048258784
12930503	MB	Tel-Aviv	1983-01-14	51	2	12930540	Seite 2	1	048258784
12845759	MB	Tel-Aviv	1975-07-04	43	27	12845765	Seite 6	1	048258784
12957471	MB	Tel-Aviv	1948-04-16	12	15	12757731	Seite 2	1	048258784
12893846	MB	Tel-Aviv	1977-08-05	45	30/31	12899705	Seite 9	1	048258784
12885978	MB	Tel-Aviv	1970-03-20	38	12	12886092	Seite 8	1	048258784
12886553	MB	Tel-Aviv	1970-07-31	38	31	12886593	Seite 8	1	048258784
12886692	MB	Tel-Aviv	1970-11-13	38	46	12886713	Seite 2	1	048258784
12845953	MB	Tel-Aviv	1975-12-12	43	48	12845958	Seite 5	1	048258784
12866970	MB	Tel-Aviv	1959-02-20	27	8	12866973	Seite 3	1	048258784
12842643	MB	Tel-Aviv	1968-12-13	36	50	12842645	Seite 2	1	048258784
12842411	MB	Tel-Aviv	1968-10-04	36	40	12842418;12842421	Seite 7;Seite 10	2	048258784
12762985	MB	Tel-Aviv	1949-11-18	13	46	12758579	Seite 2	1	048258784
12842791	MB	Tel-Aviv	1969-01-24	37	4	12842793	Seite 2	1	048258784
12842632	MB	Tel-Aviv	1968-12-06	36	49	12842642	Seite 9	1	048258784
12930508	MB	Tel-Aviv	1983-02-18	51	7	12930590	Seite 2	1	048258784
12779646	MB	Tel-Aviv	1961-01-27	29	4	12779684	Seite 2	1	048258784
12840051	MB	Tel-Aviv	1965-02-26	33	9	12840058	Seite 7	1	048258784
12840214	MB	Tel-Aviv	1965-05-21	33	21	12840221	Seite 7	1	048258784
12841719	MB	Tel-Aviv	1966-07-22	34	29	12841721	Seite 2	1	048258784
12865371	MB	Tel-Aviv	1955-12-16	23	50	12865798	Seite 8	1	MB_1955_20221022_B_1955_50
12779528	MB	Tel-Aviv	1958-11-21	26	47	12779598	Seite 8	1	048258784
